unix,Date,symbol,Open,High,Low,Close,Volume BTC,Volume,tradecount
1529460000,,BTC/USDT,6618.99,6619.97,6580,6598.53,776.41,5119833.85,
1529456400,,BTC/USDT,6670,6677.65,6551.81,6618.99,3071.29,20241814.72,
1529452800,,BTC/USDT,6741.21,67456,6665,6670,824.65,5525054.99,
1529449200,,BTC/USDT,6729.96,6751,6715.82,6741.21,384.3,2587951.13,
1529445600,,BTC/USDT,6717.98,6730,6701.59,6729.96,351.14,2359761.56,
1529442000,,BTC/USDT,6698,6720.94,6687.87,6717.98,244.37,1639179.17,
1529438400,,BTC/USDT,67423,6750,6682.33,6698,462.19,31053012,
1529434800,,BTC/USDT,6710.49,6749,6707,67423,7261,4879751.93,
1529431200,,BTC/USDT,6717,6721.16,67043,6710.49,715.5,4803485.75,
1529427600,,BTC/USDT,6708,6730,6696.24,6717,1178.81,7910171.47,
1529424000,,BTC/USDT,67394,6740,6653,6708,2093.6,14019781.81,
1529420400,,BTC/USDT,6742.32,6754.99,6724.5,67394,1142.44,7701811.43,
1529416800,,BTC/USDT,6760,6764.2,6723.66,6742.32,1755,11837211.29,
1529413200,,BTC/USDT,6765.82,6841.74,6745,6760,2189.15,14860320.37,
1529409600,,BTC/USDT,6726.11,6788,67189,6765.82,1305.39,8809379.88,
1529406000,,BTC/USDT,6715.28,6779.6,6707.65,6726.11,1492.95,10067530.61,
1529402400,,BTC/USDT,6714.46,67479,6679,6715.28,1115.25,7486738.22,
1529398800,,BTC/USDT,67032,6725.99,6696,6714.46,1313.91,8817271.8,
1529395200,,BTC/USDT,66991,6718.35,6687,67032,943.78,6326387.84,
1529391600,,BTC/USDT,6680.87,6701.7,6665,66991,845.93,5653689.38,
1529388000,,BTC/USDT,6700,6705.89,6667,6680.87,563.43,37682645,
1529384400,,BTC/USDT,6701.63,6715.37,6682,6700,8498,5686298.11,
1529380800,,BTC/USDT,6683,67061,6682,6701.63,1324.69,8872683.79,
1529377200,,BTC/USDT,6676.48,67056,6663.4,6683,1057.92,7067530.51,
1529373600,,BTC/USDT,6709.36,6720,6656.5,6676.48,629.82,42148039,
1529370000,,BTC/USDT,6719.85,6728.96,6706.85,6709.36,267.53,1797059.82,
1529366400,,BTC/USDT,6712.46,6730,6706.84,6719.85,290.54,1952098.39,
1529362800,,BTC/USDT,67118,6720.84,66921,6712.46,9621,6450265.94,
1529359200,,BTC/USDT,6716.24,6729,6690.82,67147,1025.13,6879122.44,
1529355600,,BTC/USDT,67205,6730,6715.49,6716.24,775.53,5210944.74,
1529352000,,BTC/USDT,6694.63,6733,6689,67205,1203.65,8080727.13,
1529348400,,BTC/USDT,6718.83,6728.22,6671,6694.63,1818.86,12197116.78,
1529344800,,BTC/USDT,6728,6750,6701.11,6718.15,1856.38,12493124.84,
1529341200,,BTC/USDT,6644.95,6794.37,6644.95,6728,3160.14,21283840.83,
1529337600,,BTC/USDT,6460.57,6687.87,6450,6644.95,2648.12,17499022.64,
1529334000,,BTC/USDT,64554,6473.99,6438.58,6460.57,661.29,42676727,
1529330400,,BTC/USDT,6436.91,6480.83,6404.41,64554,14808,9525372.29,
1529326800,,BTC/USDT,6418.94,6440,6401.42,6436.91,937.57,6017793.84,
1529323200,,BTC/USDT,6418.26,6444,64101,6418.94,837.27,5381531.46,
1529319600,,BTC/USDT,6430,6430.89,6385,6418.26,1130.34,7250545.14,
1529316000,,BTC/USDT,6457.98,6458.46,6423.96,6430,9562,6154083.27,
1529312400,,BTC/USDT,64631,6480.57,6450,6457.98,814.2,5260338.93,
1529308800,,BTC/USDT,6431.1,6500,6431,64631,1781.76,11510365.47,
1529305200,,BTC/USDT,6426.5,64405,6417.6,6431.1,1032.82,6641280.33,
1529301600,,BTC/USDT,6423.26,6442,6408,6426.5,747.1,4802292.2,
1529298000,,BTC/USDT,6405.5,6448,6391.84,6423.26,821.95,5274818.59,
1529294400,,BTC/USDT,6415.5,6417.12,63801,6405.5,1190.9,7632816.97,
1529290800,,BTC/USDT,64366,6436.13,6401.2,6415.5,852.1,5475686.28,
1529287200,,BTC/USDT,64156,6442.54,6380,64366,959.54,6156817.71,
1529283600,,BTC/USDT,63935,6448.27,6380,64156,1026.32,6577654.42,
1529280000,,BTC/USDT,6449.61,6467.43,6381.48,63935,996.46,6400973.84,
1529276400,,BTC/USDT,6483,6485,6422,6449.61,957.47,6180778.69,
1529272800,,BTC/USDT,6499.6,6502.75,6470,6483,752.7,4884728.27,
1529269200,,BTC/USDT,6487,6510,6477.92,6499.6,796.86,5174303.76,
1529265600,,BTC/USDT,6523.81,6526.46,6471.5,6487,800.85,5201998.29,
1529262000,,BTC/USDT,6515,6560,65096,6523.81,898.55,5867741.86,
1529258400,,BTC/USDT,6498.15,6519,6485,6515,883.18,5746229.48,
1529254800,,BTC/USDT,6504.12,6510,6486,6498.15,805.99,5237570.82,
1529251200,,BTC/USDT,6516.59,6528,6494.67,6504.12,971.74,6326494.32,
1529247600,,BTC/USDT,6475,6529.54,6447.18,6516.59,1035.39,6723350.28,
1529244000,,BTC/USDT,6490,6495,6464.94,6474.11,664.68,4306899.73,
1529240400,,BTC/USDT,6455.37,6500,6436,6490,1007.2,6523249.27,
1529236800,,BTC/USDT,65081,6515,6435,6455.37,994.66,6449569.74,
1529233200,,BTC/USDT,6518.91,6520,6490,65081,725.96,4722564.63,
1529229600,,BTC/USDT,6529.98,6536.3,6500,6518.91,973.56,6338740.93,
1529226000,,BTC/USDT,6513.4,6536.68,6499.72,6529.98,630.12,4106910.99,
1529222400,,BTC/USDT,6527.79,65893,6497.31,6513.4,1116.91,7305662.46,
1529218800,,BTC/USDT,6510.57,6534.35,6508.51,6527.79,787.56,5138998.12,
1529215200,,BTC/USDT,6513,6523.99,6499.79,6510.57,627.11,4082618.42,
1529211600,,BTC/USDT,65286,6543.47,6510.41,6513,526.61,3436554.23,
1529208000,,BTC/USDT,6540,6551.52,6510.5,65286,679.27,4435291.16,
1529204400,,BTC/USDT,6524.7,6550,6522,6540,906.92,5924458.61,
1529200800,,BTC/USDT,6521,6537.55,65145,6524.7,662.4,4322260.85,
1529197200,,BTC/USDT,65069,6533.98,6501.23,6521,531.82,3466725.46,
1529193600,,BTC/USDT,6483.98,6516.94,6480.99,65069,513.78,3340069.21,
1529190000,,BTC/USDT,6532.67,6532.68,6463.74,6483.98,8896,5776365.52,
1529186400,,BTC/USDT,6520,6543.9,6518.33,6532.67,503.53,3289359.7,
1529182800,,BTC/USDT,6515.35,6550.85,6510.12,6520,765.34,4997871.2,
1529179200,,BTC/USDT,6488.19,6529.9,6484.73,6515.35,631.19,4111304.42,
1529175600,,BTC/USDT,6508,6513,6476,6488.19,665.92,4323473.35,
1529172000,,BTC/USDT,6522.91,6533.11,6493.39,6508,614.3,3998480.32,
1529168400,,BTC/USDT,6513.99,6542.95,6478.29,6522.91,11807,7685927.47,
1529164800,,BTC/USDT,6358.96,6560,6329,6513.99,1729.29,11171313.53,
1529161200,,BTC/USDT,6399.57,6404.5,6320.86,6358.96,1047.47,6667934.29,
1529157600,,BTC/USDT,6406.18,6415.89,63901,6399.57,8831,56534538,
1529154000,,BTC/USDT,6433,6437.47,6365,6406.18,1075.98,6886660.99,
1529150400,,BTC/USDT,6447,6468.3,6420,6433,834.81,5382279.93,
1529146800,,BTC/USDT,6466.43,6469.21,6419.1,6447,932.89,6018018.45,
1529143200,,BTC/USDT,6463,6511.5,6457.2,6466.43,1139.77,73884414,
1529139600,,BTC/USDT,6450.2,6463.65,6440.11,6463,688.9,4447794.25,
1529136000,,BTC/USDT,6457.69,6459.58,6426.2,6450.2,659.62,42494083,
1529132400,,BTC/USDT,6459.71,64815,64519,6457.69,967.59,6253093.52,
1529128800,,BTC/USDT,6455.83,6470,6434.28,6459.71,549.34,3545677.75,
1529125200,,BTC/USDT,6423.99,6473.28,6422.64,6455.83,1099.66,7091287.72,
1529121600,,BTC/USDT,63992,6434.27,6397,6423.99,1173.66,7537260.51,
1529118000,,BTC/USDT,64415,6442,6398.75,63992,862.73,5538180.61,
1529114400,,BTC/USDT,6440.99,6449.99,6424,64415,7297,4694131.38,
1529110800,,BTC/USDT,6397.17,6458.28,6377.55,6440.99,823.67,5277348.35,
1529107200,,BTC/USDT,6388.9,6424,6370,6397.17,710.94,4550258.77,
1529103600,,BTC/USDT,6403.74,6425.55,6362.31,6388.9,1423.99,9093381.38,
1529100000,,BTC/USDT,6471,64764,6384,6403.74,987.57,63448304,
1529096400,,BTC/USDT,6492.81,6499.87,64601,6471,8345,5401756.19,
1529092800,,BTC/USDT,6536.8,6541.55,64123,6492.81,1712.96,11104645.9,
1529089200,,BTC/USDT,6542.44,6546.46,6525.14,6536.8,542.42,3546139.31,
1529085600,,BTC/USDT,6534.43,6557.89,6527.52,6542.44,625.76,40922795,
1529082000,,BTC/USDT,6554.75,6561.3,6501,6534.43,1108.7,7239710.23,
1529078400,,BTC/USDT,6538.9,6620,6523.8,6554.75,1303.71,8557113.78,
1529074800,,BTC/USDT,6527,6554.21,6515,6538.9,989.24,6463857.69,
1529071200,,BTC/USDT,6497.77,6548.36,6468.59,6527,1090.48,7093630.72,
1529067600,,BTC/USDT,6499.64,6520,6476,6497.77,1140.67,7415625.95,
1529064000,,BTC/USDT,6525,6530.96,6472.1,6499.64,1393.75,9060906.57,
1529060400,,BTC/USDT,65823,6666.66,6445,6525,2813.27,18392577.9,
1529056800,,BTC/USDT,6585.41,6598.23,6560,65823,673.22,4430100.27,
1529053200,,BTC/USDT,6594.95,6595.53,6555.55,6585.41,1168.9,7684906.49,
1529049600,,BTC/USDT,6571.47,6612.98,6548.81,6594.95,1410.76,92877174,
1529046000,,BTC/USDT,6580,6591.98,6556.63,6571.47,811.11,5333859.29,
1529042400,,BTC/USDT,65648,6620,65511,6580,1013.4,6666525.5,
1529038800,,BTC/USDT,65575,6580.2,65357,65648,1149.48,7539020.82,
1529035200,,BTC/USDT,6602.12,6607.96,65251,65575,1124.18,7386703.99,
1529031600,,BTC/USDT,6586,6614,6579.99,6602.12,985.23,6498672.92,
1529028000,,BTC/USDT,6584.51,6594.99,6551.11,6586,1017.39,6687870.28,
1529024400,,BTC/USDT,6613.42,6617.99,6558,6584.51,1593.35,10499587.37,
1529020800,,BTC/USDT,6635.98,6644.98,6584,6613.42,1214.94,8043779.69,
1529017200,,BTC/USDT,6612.84,6667,6580.3,6635.98,1270.68,8409033.61,
1529013600,,BTC/USDT,6639.99,6654,6580.82,6612.84,1456.87,9638518.55,
1529010000,,BTC/USDT,6648.95,6664.36,6631.8,6639.99,429.36,2853807.42,
1529006400,,BTC/USDT,6642,6688.62,66147,6648.95,1460.78,9712098.97,
1529002800,,BTC/USDT,6649.87,6657.2,6589.29,6642,1216.27,8055838.36,
1528999200,,BTC/USDT,6610.46,6720,66078,6649.87,25183,16756272.23,
1528995600,,BTC/USDT,6520,6654.76,6486.7,6610.46,4204.51,27711153.65,
1528992000,,BTC/USDT,6344.35,6550,6344.35,6520,2610.32,16799112.24,
1528988400,,BTC/USDT,6419.1,6423.11,6275.16,6344.35,2097.32,13355471.14,
1528984800,,BTC/USDT,6372.92,6438,6372.91,6419.1,1187.45,7601623.96,
1528981200,,BTC/USDT,6478.8,6481.97,6350,6372.92,2915.64,18675029.75,
1528977600,,BTC/USDT,6528,6535.9,6462.83,6478.8,1360.35,8835960.49,
1528974000,,BTC/USDT,6495.11,6547,6490.59,6528,1176.5,7671205.37,
1528970400,,BTC/USDT,6503,6512.76,6470,6495.11,1490.78,9683444.42,
1528966800,,BTC/USDT,64851,6508,6476.97,6503,1398.77,9077617.98,
1528963200,,BTC/USDT,6477.59,6556.77,6466.25,64851,2080.41,13534860.25,
1528959600,,BTC/USDT,6476,6489,6441.12,6477.59,1026.2,6638723.93,
1528956000,,BTC/USDT,6465.52,6495,6455,6476,819,5306304.31,
1528952400,,BTC/USDT,6464.99,6483.8,64251,6465.52,1546.99,9992240.62,
1528948800,,BTC/USDT,64975,6513.74,6461.5,6464.99,1535.83,9958996.27,
1528945200,,BTC/USDT,6473.97,6507.4,6455.92,64975,1141.54,7399077.52,
1528941600,,BTC/USDT,6315,6523.69,6312.64,6473.97,2532.93,16312289.24,
1528938000,,BTC/USDT,62651,6334,6260,6315,1639.54,10340914.99,
1528934400,,BTC/USDT,6292.78,6331,6260,62651,1156.29,7281596.68,
1528930800,,BTC/USDT,6324.94,63437,6275.11,6292.78,975.95,6158086.95,
1528927200,,BTC/USDT,6267.34,6346.88,6261,6324.94,1377.42,8682175.85,
1528923600,,BTC/USDT,6255.32,6276.11,6226.9,6267.34,923.37,5773818.6,
1528920000,,BTC/USDT,6273.87,6286.97,6219,6255.32,1459.36,9120829.98,
1528916400,,BTC/USDT,6319.95,6331,62381,6273.87,1957.72,12311851.97,
1528912800,,BTC/USDT,6316.63,6371.93,6299.44,6319.95,2139.34,13543111.81,
1528909200,,BTC/USDT,6266.47,6332.99,62141,6316.63,2495.26,15632862.33,
1528905600,,BTC/USDT,6366.31,6404.48,6118.68,6266.47,5212.89,32653971.98,
1528902000,,BTC/USDT,6417.98,6450.17,63353,6366.31,1905.48,122061223,
1528898400,,BTC/USDT,6444.99,6445.93,6387,6417.98,1536.13,9866324.14,
1528894800,,BTC/USDT,6455,6487.96,6431,6444.99,1521.68,9830739.71,
1528891200,,BTC/USDT,64471,6476,6400,6455,2182.25,14066645.32,
1528887600,,BTC/USDT,6392.2,6460.76,6382.22,64471,2174.32,13978372.36,
1528884000,,BTC/USDT,6358.67,6445,6343.67,6392.2,2308.49,14747322.49,
1528880400,,BTC/USDT,6520,6527.9,6333,6358.67,3191.67,20537600.63,
1528876800,,BTC/USDT,6537.44,6562,6484.23,6520,1945.13,12689034.31,
1528873200,,BTC/USDT,6572.74,6577.67,65301,6537.44,1210.96,7944877.43,
1528869600,,BTC/USDT,6563.77,6577.29,65531,6572.74,721.25,4736664.17,
1528866000,,BTC/USDT,6584.99,6627.6,6550.73,6563.77,1042.26,6860648.64,
1528862400,,BTC/USDT,6537.63,6585.36,65011,6584.99,1215.42,7955214.76,
1528858800,,BTC/USDT,65509,6559.96,6525,6537.63,716.29,4687640.21,
1528855200,,BTC/USDT,6544.2,6567.5,65426,65509,1073.82,7038130.2,
1528851600,,BTC/USDT,6538.51,6549.59,6522,6544.2,1190.53,7782067.47,
1528848000,,BTC/USDT,6530,6566.38,6520,6538.51,1286.12,8419006.11,
1528844400,,BTC/USDT,65164,6576.61,6450,6530,2179.44,14164016.28,
1528840800,,BTC/USDT,6534.99,6544.8,6508.79,65164,10942,7137334.48,
1528837200,,BTC/USDT,6519.92,6544.89,6486.59,6534.99,1551.15,10105525.26,
1528833600,,BTC/USDT,6497.97,6566.12,6473.37,6519.92,1764.35,11508893.4,
1528830000,,BTC/USDT,6671.31,6685.17,6435,6497.97,4510.61,29365653.47,
1528826400,,BTC/USDT,6712.57,6723.95,6653,6671.31,1495.34,10006133.13,
1528822800,,BTC/USDT,6727,6747.73,6703,6712.57,864.94,5818327.56,
1528819200,,BTC/USDT,6760,6761.55,6681,6727,1424.37,9586653.58,
1528815600,,BTC/USDT,6742.4,6765,6726.57,6760,1081.82,7294409.35,
1528812000,,BTC/USDT,6720,6774.99,67144,6742.4,998.97,6740011.53,
1528808400,,BTC/USDT,6715,6735,6687.46,6720,1899,12747964.45,
1528804800,,BTC/USDT,6831.7,68341,6681.85,6715,1576.17,106675146,
1528801200,,BTC/USDT,6826.79,6839.99,6800,6831.7,11928,8132984.5,
1528797600,,BTC/USDT,6842.98,6846.81,6821.4,6826.79,1005.9,6873201.62,
1528794000,,BTC/USDT,6846.73,6854.52,6825,6842.98,871.22,5960164.27,
1528790400,,BTC/USDT,6825,6872.68,6801,6851.17,1053.23,7201231.32,
1528786800,,BTC/USDT,6835.97,6847.53,6802.41,6825,875.4,5970514.43,
1528783200,,BTC/USDT,6834.4,6845.71,68235,6835.97,940.1,64261826,
1528779600,,BTC/USDT,6812.2,6843.98,6811.97,6834.4,696.18,4752046.39,
1528776000,,BTC/USDT,6811,6839.83,6803,6812.2,1261.95,8601988.45,
1528772400,,BTC/USDT,6851.94,6855,6770.63,6811,1375.85,9393979.33,
1528768800,,BTC/USDT,68505,6877.74,6833.71,6851.94,14001,95982851,
1528765200,,BTC/USDT,6842,6861.84,68251,68505,1354.11,9271560.43,
1528761600,,BTC/USDT,6872,6890.51,6821.35,6842,1043.44,7140080.54,
1528758000,,BTC/USDT,6786.99,6922,6780.35,6872,1885.3,12909940.79,
1528754400,,BTC/USDT,67691,6800.18,6743.56,6786.99,1114.55,7546224.14,
1528750800,,BTC/USDT,6750.79,6770,6745,67691,950.63,6422518.24,
1528747200,,BTC/USDT,6747.65,6763,6711,6750.79,1152.18,77617495,
1528743600,,BTC/USDT,6740.32,6783.5,6723.5,6747.65,1168.19,7884260.14,
1528740000,,BTC/USDT,6705.9,6769,6657.75,6740.32,1546.76,10377532.72,
1528736400,,BTC/USDT,6717.22,6735.97,6695.89,6705.9,1173.32,7883756.79,
1528732800,,BTC/USDT,6682,6746.69,6677.26,6717.22,1378.15,9264929.76,
1528729200,,BTC/USDT,66995,6713,6634.77,6682,1440.1,9620334.21,
1528725600,,BTC/USDT,6736.4,6749.98,6654.87,66995,1705.2,11433581.17,
1528722000,,BTC/USDT,6756.9,6767.92,6732.19,6736.4,959.24,6471135.24,
1528718400,,BTC/USDT,6770.56,6779.69,6717.83,6756.9,1152.93,7783684.88,
1528714800,,BTC/USDT,6759.89,6779,6744.15,6770.56,1060.84,7169972.67,
1528711200,,BTC/USDT,6766.56,6770,6715.46,6759.89,1204.95,8127144.8,
1528707600,,BTC/USDT,6783,68058,6760,6766.56,1136.88,7707984.55,
1528704000,,BTC/USDT,6625,6824.67,66183,6783,2174.29,146626021,
1528700400,,BTC/USDT,6731.98,6756.92,6610,6625,1660.74,11130118.2,
1528696800,,BTC/USDT,6732.45,6757.74,67069,6731.98,1001.15,67455942,
1528693200,,BTC/USDT,6779.96,6786.96,6711.54,6732.45,904.75,6111546.28,
1528689600,,BTC/USDT,6768.6,6795.55,6737.38,6779.96,990.78,6702550.42,
1528686000,,BTC/USDT,6777.43,6798.99,6741,6768.6,1300.89,8805324.7,
1528682400,,BTC/USDT,6755.16,6826,67351,6777.43,2084.94,14140451.2,
1528678800,,BTC/USDT,6706.14,6755.88,66691,6755.16,1521.3,10219082.73,
1528675200,,BTC/USDT,6764.99,6765,66953,6706.14,1791.35,12055645.45,
1528671600,,BTC/USDT,6663.86,6773.36,66521,6764.99,20894,14046954.42,
1528668000,,BTC/USDT,6728.32,67321,6630,6663.86,2608.15,17435234.52,
1528664400,,BTC/USDT,6689.11,6758.3,66612,6728.32,2463.19,16531699.69,
1528660800,,BTC/USDT,6839,6841.35,6683.78,6689.11,3077.97,20814852.88,
1528657200,,BTC/USDT,6760.26,6839.8,6723,6839,2667.73,18097747.79,
1528653600,,BTC/USDT,6749.33,6806.14,6622.81,6760.26,4541.34,30536948.11,
1528650000,,BTC/USDT,7185,7200,6700,6749.33,6232.14,43200735.1,
1528646400,,BTC/USDT,7228.78,72447,7185,7185,1066.93,76881002,
1528642800,,BTC/USDT,7234.96,7251.93,7206.44,7228.78,963.8,6960001.3,
1528639200,,BTC/USDT,7268.88,7270,7220,7234.96,797.74,5785802.7,
1528635600,,BTC/USDT,7228.47,7293.21,7170.14,7268.88,1455.82,10528910.97,
1528632000,,BTC/USDT,7235.1,7256.96,7220,7228.47,1226.59,88798317,
1528628400,,BTC/USDT,7236,7250.43,7219.1,7235.1,1292.37,9352631.6,
1528624800,,BTC/USDT,7232.72,7238.87,7200.77,7236,1219.73,8804975.12,
1528621200,,BTC/USDT,7202,7247.86,7193.39,7232.72,1275.69,9217543.69,
1528617600,,BTC/USDT,7185.53,7234.79,7165.72,7202,1301.31,93621636,
1528614000,,BTC/USDT,7302.9,7303,7168.79,7185.53,1699.59,12307491.88,
1528610400,,BTC/USDT,7291.12,7315.41,7281,7302.9,777.58,5676868.67,
1528606800,,BTC/USDT,7277.87,7301.74,7268.77,7291.12,939.98,6849252.7,
1528603200,,BTC/USDT,72613,7309.96,7258.27,7277.87,1270.91,9265608.78,
1528599600,,BTC/USDT,73217,7329.21,7255,72613,1600.97,11669783,
1528596000,,BTC/USDT,7326.9,7328.15,7277,73217,1507.66,11013895.39,
1528592400,,BTC/USDT,7264.9,7354,72537,7326.9,1400.98,10247291.47,
1528588800,,BTC/USDT,7491.73,7491.73,7252.86,7264.9,28681,21149517.73,
1528585200,,BTC/USDT,7605,7617.69,7450,7491.73,2162.98,16295717.29,
1528581600,,BTC/USDT,76141,7617.98,7580,7605,980.47,7455811.48,
1528578000,,BTC/USDT,7628.99,7629.94,76095,76141,745.64,5678598.3,
1528574400,,BTC/USDT,7613.86,7628.99,7610,7628.99,441.96,3367351.69,
1528570800,,BTC/USDT,7608.36,7624,7600,7613.86,589.12,4482194.88,
1528567200,,BTC/USDT,7597.27,7610,7582.34,7608.36,763.79,5799283.6,
1528563600,,BTC/USDT,7585.47,7610,7563.3,7597.27,889.86,6749166.38,
1528560000,,BTC/USDT,7610,7613.53,7569,7585.47,701.53,5328604.63,
1528556400,,BTC/USDT,7593.88,7630,7587.17,7610,876.12,6668641.51,
1528552800,,BTC/USDT,7584.79,7610.94,7572.24,7593.88,742.26,5634648.74,
1528549200,,BTC/USDT,7603.15,7603.16,7566,7584.79,1029.39,7809489.44,
1528545600,,BTC/USDT,76351,7650,7581.55,7603.15,903.19,6887172.21,
1528542000,,BTC/USDT,76465,7655.94,7635,76351,690.49,5280094.56,
1528538400,,BTC/USDT,7639.45,7666.66,7629.42,76465,628.22,4804004.72,
1528534800,,BTC/USDT,76152,7641.65,7610.98,7639.45,701.23,5350834.6,
1528531200,,BTC/USDT,76491,7657.89,76151,76162,805.28,6147447.26,
1528527600,,BTC/USDT,7670,7671.6,7640,76491,287.19,2198807.77,
1528524000,,BTC/USDT,7653.65,76828,7653.59,7670,4215,3229446.3,
1528520400,,BTC/USDT,7653,76631,7647,7653.65,727.49,5568930.68,
1528516800,,BTC/USDT,7661.15,7671.3,7647.74,7653,500.61,3836073.97,
1528513200,,BTC/USDT,7670.73,7673.28,7647.96,7661.15,599.75,4594131.29,
1528509600,,BTC/USDT,7655.39,7683.98,7647.34,7670.73,841.61,6448743.24,
1528506000,,BTC/USDT,7630.91,7661.25,7613.65,7655.39,708.42,5407538.56,
1528502400,,BTC/USDT,7603.44,7639.71,7601.22,7630.91,648.32,4941596,
1528498800,,BTC/USDT,7638.66,7640.81,7595,7603.44,622.38,4740664.69,
1528495200,,BTC/USDT,7656,7664.43,76273,7638.66,427.4,3269127.75,
1528491600,,BTC/USDT,7642.31,7658,7635,7656,843.72,6449193.76,
1528488000,,BTC/USDT,7641.13,7652.38,7634.7,7642.31,671.77,5133350.92,
1528484400,,BTC/USDT,7637.63,7643.89,7619,7641.13,685.18,5231431.83,
1528480800,,BTC/USDT,7651,7651,7623.25,7637.63,1111.11,8490533.77,
1528477200,,BTC/USDT,7641.9,7657.97,7617.43,7651,642.44,4911096.43,
1528473600,,BTC/USDT,7627.51,7668,7603.7,7641.9,760.35,5810123.58,
1528470000,,BTC/USDT,7579.98,7651,7546.8,7627.51,987.61,7492606.95,
1528466400,,BTC/USDT,7577.8,7584.16,75552,7579.98,1032.29,7819932.99,
1528462800,,BTC/USDT,7551.99,7585.28,7543.2,7577.8,1053.71,7971014.38,
1528459200,,BTC/USDT,7558.99,7572.77,7531,7551.99,1159.92,8756272.1,
1528455600,,BTC/USDT,75599,7576.15,7536,7558.99,1646.68,12437125.95,
1528452000,,BTC/USDT,7618.19,7619.89,7552,75599,1124.63,8526881.18,
1528448400,,BTC/USDT,7621.52,7638.64,7615.5,7618.19,671.14,5118448.92,
1528444800,,BTC/USDT,7627.88,76291,7601,7621.52,721,5491895.65,
1528441200,,BTC/USDT,7648.95,7654.98,7620.98,7627.88,1059.55,80935319,
1528437600,,BTC/USDT,7633.47,7650.99,76175,7648.95,1001.62,7646206.73,
1528434000,,BTC/USDT,7625.17,7640,7618.12,7633.47,985.32,7515486.41,
1528430400,,BTC/USDT,7630.5,7645,7596,7625.17,1383.17,10546426.78,
1528426800,,BTC/USDT,7660.45,7666.54,7630,7630.5,849.62,64943728,
1528423200,,BTC/USDT,7674,7681,7646.1,7660.45,1113.95,8543860.17,
1528419600,,BTC/USDT,7694.99,7699.99,7667,7674,588.63,4524485.35,
1528416000,,BTC/USDT,76918,7703.5,7670,7694.99,800.3,6153343.28,
1528412400,,BTC/USDT,7654.76,7697.94,7645,76918,818.55,6272903.52,
1528408800,,BTC/USDT,7674.68,7674.68,7641.78,7654.76,863.1,6609395.12,
1528405200,,BTC/USDT,76681,7682.69,7648.66,7674.68,587.86,4504472.66,
1528401600,,BTC/USDT,7695.12,7700,7620,76681,1033.88,7928244.75,
1528398000,,BTC/USDT,7697.2,7707.74,7683.67,7695.12,558.63,4299727.44,
1528394400,,BTC/USDT,76991,7718,7692,7697.2,990.34,7626530.35,
1528390800,,BTC/USDT,7720.8,7735,7673,76991,1145.31,8814565.16,
1528387200,,BTC/USDT,7691.43,7727.38,7680,7720.8,1014.82,7814593.61,
1528383600,,BTC/USDT,7690,7710,7665,7691.43,618.32,4751433.45,
1528380000,,BTC/USDT,7699,7710,7651.21,7690,1001.4,7697298.72,
1528376400,,BTC/USDT,7705.85,7724.46,7695,7699,9448,7278861.38,
1528372800,,BTC/USDT,7696.23,7740.9,76921,7705.85,9879,7608512.86,
1528369200,,BTC/USDT,7695,7713.34,76842,7696.23,987.68,76045214,
1528365600,,BTC/USDT,77065,7718.95,7686.31,7695,879.93,6774618.21,
1528362000,,BTC/USDT,7699.17,77203,7675,77065,1615.99,12437997.34,
1528358400,,BTC/USDT,7708.31,7742,7682.12,7699.17,1386.61,10694570.13,
1528354800,,BTC/USDT,7718.66,7725.11,7705.22,7708.31,738.77,56974183,
1528351200,,BTC/USDT,7712,7724.1,7660.83,7718.66,1334.91,10287058.31,
1528347600,,BTC/USDT,7706.71,7715,7695,7712,1212.45,9341732.17,
1528344000,,BTC/USDT,7722.28,7730,7684.91,7706.71,7609,5857379.53,
1528340400,,BTC/USDT,77114,7739.98,7690.71,7722.28,1263.26,9749327.76,
1528336800,,BTC/USDT,7727.81,7758,7710.78,77114,970.43,7500619.65,
1528333200,,BTC/USDT,7720,7765,7705.35,7727.81,1135.1,8775547.66,
1528329600,,BTC/USDT,7658.84,7731.72,7647.84,7720,1202.31,9238075.5,
1528326000,,BTC/USDT,76552,7668.8,7632.12,7658.84,795.82,6091009.23,
1528322400,,BTC/USDT,7664.99,7687.8,7634.16,76552,744.48,5701371.23,
1528318800,,BTC/USDT,7613.32,7699,7606.2,7664.99,1097.92,8402027.48,
1528315200,,BTC/USDT,7526.87,7648,75022,7613.32,1418.36,10716088.58,
1528311600,,BTC/USDT,7516.59,7533.64,7505.97,7526.87,806.87,6068539.6,
1528308000,,BTC/USDT,75178,7519,74675,7516.59,1215.92,91177342,
1528304400,,BTC/USDT,7516.99,7538.67,7502.76,75178,871.81,6556162.54,
1528300800,,BTC/USDT,7650.5,7669,74881,7516.99,2153.15,162673068,
1528297200,,BTC/USDT,7623.46,7680,7620.25,7650.5,1285.72,9825742.83,
1528293600,,BTC/USDT,7629.99,7643.4,7616.6,7623.46,9244,7049998.15,
1528290000,,BTC/USDT,7658.37,7667.8,7625,7629.99,1121.4,8571478.57,
1528286400,,BTC/USDT,7619,7676.26,7600.99,7658.37,1248.57,9525843.37,
1528282800,,BTC/USDT,7612.98,7638,7609.63,76151,861.53,65683416,
1528279200,,BTC/USDT,7592.11,7616,7581.81,7612.98,1084.82,8246796.52,
1528275600,,BTC/USDT,7617,7621.87,7580,7592.11,1016.37,7724244.14,
